episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-1.8984536007953428,-5.964708777218817,-8.774076174807915,6.996348202228546,2.134914517402649,[6.996348202228546, 2.134914517402649],0.0,False,True,0.29150006836657133,0,48.06927451701628,7.92,prepare,0.0
0,2.0,-1.8985742136812802,-5.96469063976059,-8.773750312884836,7.031719386577606,2.138703651726246,[7.031719386577606, 2.138703651726246],1.0,False,True,0.29124633439275355,0,48.06927451701628,7.98,in_progress,0.0
0,3.0,-1.8888636184641225,-5.967934240889071,-9.245785896309657,7.92001873254776,2.260680191218853,[7.92001873254776, 2.260680191218853],1.0,False,True,0.3122404557655868,0,48.06927451701628,8.051,in_progress,0.0
0,4.0,-1.8624973740422541,-5.969634125809444,-8.633957653338495,1.4431046694517136,2.5496320873498917,[1.4431046694517136, 2.5496320873498917],1.0,False,True,0.36698853599126546,1,48.06927451701628,8.116,in_progress,0.0
0,5.0,-1.8211078321357637,-5.973605499904406,-8.051316349196808,5.608172714710236,2.310576632618904,[5.608172714710236, 2.310576632618904],1.0,False,True,0.4533451182040138,1,48.06927451701628,8.185,in_progress,0.0
0,6.0,-1.7646286275202612,-5.977836765898106,-7.163275275614768,-1.8116368353366852,2.575749885290861,[-1.8116368353366852, 2.575749885290861],1.0,False,True,0.5708083299138843,1,48.06927451701628,8.248,in_progress,0.0
0,7.0,-1.6945715825881902,-5.982068289413383,-6.168876760927792,-3.9709854125976562,2.036972090601921,[-3.9709854125976562, 2.036972090601921],1.0,False,True,0.7160769816287259,1,48.06927451701628,8.313,in_progress,0.0
0,8.0,-1.6075604444443212,-5.9917965211897375,-6.2522920010564,-1.0732194408774376,1.9362519681453705,[-1.0732194408774376, 1.9362519681453705],1.0,False,True,0.8980276323104507,1,48.06927451701628,8.38,in_progress,0.0
0,9.0,-1.5046062372450164,-6.0045458384921,-6.524763774495222,-1.6673382371664047,1.9496103078126907,[-1.6673382371664047, 1.9496103078126907],1.0,False,True,1.1137198086821143,2,48.06927451701628,8.449,in_progress,0.0
0,10.0,-1.4003535165257242,-6.017172534497119,-6.753109133400063,-2.974366843700409,2.0951061993837357,[-2.974366843700409, 2.0951061993837357],1.0,False,True,1.331804984609575,2,48.06927451701628,8.516,in_progress,0.0
0,11.0,-1.2802000245299365,-6.039278611994821,-8.436452915905274,-2.984149530529976,2.1386227384209633,[-2.984149530529976, 2.1386227384209633],1.0,False,True,1.5859054118519635,3,48.06927451701628,8.583,in_progress,0.0
0,12.0,-1.1564583603648584,-6.066251211710007,-10.238777363723932,1.9304021447896957,2.4362362027168274,[1.9304021447896957, 2.4362362027168274],1.0,False,True,1.8489999563491823,3,48.06927451701628,8.65,in_progress,0.0
